Date,Positive Case Count,DOW,New Cases,Cases Last 14 Days,Population,"Cases Per 100,000","Cases Last 14 Days Per 100,000",Location,County,Total Deaths,LTCF Deaths,Non-LTCF Deaths
2022-02-11,1410,4,4.0,81.0,,,,Albany,Alameda,,,
2022-02-12,1411,5,1.0,72.0,,,,Albany,Alameda,,,
2022-02-13,1412,6,1.0,64.0,,,,Albany,Alameda,,,
2022-02-14,1415,0,3.0,59.0,,,,Albany,Alameda,,,
2022-02-15,1418,1,3.0,49.0,,,,Albany,Alameda,,,
2022-02-16,1420,2,2.0,43.0,,,,Albany,Alameda,,,
2022-02-17,1421,3,1.0,40.0,,,,Albany,Alameda,,,
2022-02-18,1425,4,4.0,44.0,,,,Albany,Alameda,,,
2022-02-19,1427,5,2.0,46.0,,,,Albany,Alameda,,,
2022-02-20,1431,6,4.0,46.0,,,,Albany,Alameda,,,
2022-02-21,1433,0,2.0,42.0,,,,Albany,Alameda,,,
2022-02-22,1435,1,2.0,37.0,,,,Albany,Alameda,,,
2022-02-23,1437,2,2.0,36.0,,,,Albany,Alameda,,,
2022-02-24,1437,3,0.0,31.0,,,,Albany,Alameda,,,
2022-02-25,1439,4,2.0,29.0,,,,Albany,Alameda,,,
2022-02-26,1440,5,1.0,29.0,,,,Albany,Alameda,,,
2022-02-27,1440,6,0.0,28.0,,,,Albany,Alameda,,,
2022-02-28,1442,0,2.0,27.0,,,,Albany,Alameda,,,
2022-03-01,1446,1,4.0,28.0,,,,Albany,Alameda,,,
2022-03-02,1446,2,0.0,26.0,,,,Albany,Alameda,,,
2022-03-03,1447,3,1.0,26.0,,,,Albany,Alameda,,,
2022-03-04,1448,4,1.0,23.0,,,,Albany,Alameda,,,
2022-03-05,1450,5,2.0,23.0,,,,Albany,Alameda,,,
2022-03-06,1451,6,1.0,20.0,,,,Albany,Alameda,,,
2022-03-07,1452,0,1.0,19.0,,,,Albany,Alameda,,,
2022-03-08,1456,1,4.0,21.0,,,,Albany,Alameda,,,
2022-03-09,1457,2,1.0,20.0,,,,Albany,Alameda,,,
2022-03-10,1457,3,0.0,20.0,,,,Albany,Alameda,,,
2022-03-11,1458,4,1.0,19.0,,,,Albany,Alameda,,,
2022-03-12,1458,5,0.0,18.0,,,,Albany,Alameda,,,
2022-03-13,1460,6,2.0,20.0,,,,Albany,Alameda,,,
2022-03-14,1461,0,1.0,19.0,,,,Albany,Alameda,,,
2022-03-15,1461,1,0.0,15.0,,,,Albany,Alameda,,,
2022-03-16,1463,2,2.0,17.0,,,,Albany,Alameda,,,
2022-03-17,1464,3,1.0,17.0,,,,Albany,Alameda,,,
2022-03-18,1468,4,4.0,20.0,,,,Albany,Alameda,,,
2022-03-19,1473,5,5.0,23.0,,,,Albany,Alameda,,,
2022-03-20,1473,6,0.0,22.0,,,,Albany,Alameda,,,
2020-09-15,95,1,,4.0,"24,953",380.7,16.0,El Cerrito,Contra Costa,2.0,0.0,2.0
2020-09-28,109,0,14.0,11.0,"24,953",436.8,44.1,El Cerrito,Contra Costa,2.0,0.0,2.0
2020-10-01,113,3,4.0,14.0,"24,953",452.9,56.1,El Cerrito,Contra Costa,2.0,0.0,2.0
2020-10-05,114,0,1.0,13.0,"24,953",456.9,52.1,El Cerrito,Contra Costa,2.0,0.0,2.0
2020-10-08,115,3,1.0,12.0,"24,953",460.9,48.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-11,117,6,2.0,8.0,"24,953",468.9,32.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-12,118,0,1.0,7.0,"24,953",472.9,28.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-13,118,1,0.0,7.0,"24,953",472.9,28.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-14,118,2,0.0,5.0,"24,953",472.9,20.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-15,118,3,0.0,5.0,"24,953",472.9,20.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-19,118,0,0.0,6.0,"24,953",472.9,24.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-20,118,1,0.0,5.0,"24,953",472.9,20.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-21,119,2,1.0,6.0,"24,953",476.9,24.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-25,122,6,3.0,7.0,"24,953",488.9,28.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-26,122,0,0.0,8.0,"24,953",488.9,32.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-27,122,1,0.0,7.0,"24,953",488.9,28.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-28,124,2,2.0,8.0,"24,953",496.9,32.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-29,124,3,0.0,8.0,"24,953",496.9,32.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-30,125,4,1.0,6.0,"24,953",500.9,24.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-10-31,126,5,1.0,6.0,"24,953",504.9,24.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-01,127,6,1.0,6.0,"24,953",509.0,24.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-02,127,0,0.0,6.0,"24,953",509.0,24.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-03,127,1,0.0,6.0,"24,953",509.0,24.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-04,132,2,5.0,5.0,"24,953",529.0,20.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-05,135,3,3.0,6.0,"24,953",541.0,24.0,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-06,138,4,3.0,7.0,"24,953",553.0,28.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-08,144,6,6.0,9.0,"24,953",577.1,36.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-09,148,0,4.0,11.0,"24,953",593.1,44.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-10,150,1,2.0,13.0,"24,953",601.1,52.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-11,152,2,2.0,14.0,"24,953",609.1,56.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-12,156,3,4.0,17.0,"24,953",625.2,68.1,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-13,157,4,1.0,22.0,"24,953",629.2,88.2,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-14,160,5,3.0,27.0,"24,953",641.2,108.2,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-16,169,0,9.0,28.0,"24,953",677.3,112.2,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-17,170,1,1.0,31.0,"24,953",681.3,124.2,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-18,174,2,4.0,34.0,"24,953",697.3,136.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-19,177,3,3.0,34.0,"24,953",709.3,136.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-20,182,4,5.0,38.0,"24,953",729.4,152.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-21,181,5,-1.0,38.0,"24,953",725.4,152.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-22,187,6,6.0,40.0,"24,953",749.4,160.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-23,193,0,6.0,42.0,"24,953",773.5,168.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-24,197,1,4.0,45.0,"24,953",789.5,180.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-25,197,2,0.0,47.0,"24,953",789.5,188.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-27,200,4,3.0,49.0,"24,953",801.5,196.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-28,202,5,2.0,45.0,"24,953",809.5,180.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-29,202,6,0.0,45.0,"24,953",809.5,180.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-11-30,207,0,5.0,49.0,"24,953",829.6,196.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-01,214,1,7.0,47.0,"24,953",857.6,188.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-02,218,2,4.0,43.0,"24,953",873.6,172.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-03,220,3,2.0,43.0,"24,953",881.7,172.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-04,229,4,9.0,43.0,"24,953",917.7,172.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-05,231,5,2.0,45.0,"24,953",925.7,180.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-06,238,6,7.0,47.0,"24,953",953.8,188.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-07,246,0,8.0,46.0,"24,953",985.9,184.3,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-08,251,1,5.0,48.0,"24,953","1,005.9",192.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-09,252,2,1.0,51.0,"24,953","1,009.9",204.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-10,260,3,8.0,49.0,"24,953","1,042.0",196.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-11,265,4,5.0,49.0,"24,953","1,062.0",196.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-12,268,5,3.0,56.0,"24,953","1,074.0",224.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-13,282,6,14.0,59.0,"24,953","1,130.1",236.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-14,287,0,5.0,59.0,"24,953","1,150.2",236.4,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-16,312,2,25.0,75.0,"24,953","1,250.4",300.6,El Cerrito,Contra Costa,3.0,0.0,3.0
2020-12-17,317,3,5.0,81.0,"24,953","1,270.4",324.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-18,323,4,6.0,82.0,"24,953","1,294.4",328.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-19,327,5,4.0,79.0,"24,953","1,310.5",316.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-20,334,6,7.0,80.0,"24,953","1,338.5",320.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-21,336,0,2.0,89.0,"24,953","1,346.5",356.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-23,344,2,8.0,89.0,"24,953","1,378.6",356.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-24,358,3,14.0,92.0,"24,953","1,434.7",368.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-26,363,5,5.0,89.0,"24,953","1,454.7",356.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-28,372,0,9.0,90.0,"24,953","1,490.8",360.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-29,376,1,4.0,88.0,"24,953","1,506.8",352.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-30,386,2,10.0,84.0,"24,953","1,546.9",336.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2020-12-31,388,3,2.0,80.0,"24,953","1,554.9",320.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-02,400,5,12.0,76.0,"24,953","1,603.0",304.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-03,400,6,0.0,76.0,"24,953","1,603.0",304.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-04,412,0,12.0,75.0,"24,953","1,651.1",300.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-05,414,1,2.0,79.0,"24,953","1,659.1",316.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-07,441,3,27.0,73.0,"24,953","1,767.3",292.5,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-08,448,4,7.0,70.0,"24,953","1,795.4",280.5,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-09,460,5,12.0,73.0,"24,953","1,843.5",292.5,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-10,464,6,4.0,76.0,"24,953","1,859.5",304.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-11,470,0,6.0,80.0,"24,953","1,883.5",320.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-12,477,1,7.0,78.0,"24,953","1,911.6",312.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-13,489,2,12.0,82.0,"24,953","1,959.7",328.6,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-14,492,3,3.0,93.0,"24,953","1,971.7",372.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-15,500,4,8.0,99.0,"24,953","2,003.8",396.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-16,504,5,4.0,101.0,"24,953","2,019.8",404.8,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-17,504,6,0.0,100.0,"24,953","2,019.8",400.8,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-18,511,0,7.0,97.0,"24,953","2,047.8",388.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-19,515,1,4.0,96.0,"24,953","2,063.9",384.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-20,521,2,6.0,96.0,"24,953","2,087.9",384.7,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-21,521,3,0.0,96.0,"24,953","2,087.9",384.7,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-22,522,4,1.0,95.0,"24,953","2,091.9",380.7,El Cerrito,Contra Costa,4.0,0.0,4.0
2021-01-23,527,5,5.0,96.0,"24,953","2,112.0",384.7,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-24,528,6,1.0,93.0,"24,953","2,116.0",372.7,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-25,540,0,12.0,87.0,"24,953","2,164.1",348.7,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-26,541,1,1.0,83.0,"24,953","2,168.1",332.6,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-27,543,2,2.0,84.0,"24,953","2,176.1",336.6,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-28,555,3,12.0,71.0,"24,953","2,224.2",284.5,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-29,564,4,9.0,68.0,"24,953","2,260.2",272.5,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-30,567,5,3.0,67.0,"24,953","2,272.3",268.5,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-01-31,571,6,4.0,64.0,"24,953","2,288.3",256.5,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-02-01,575,0,4.0,57.0,"24,953","2,304.3",228.4,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-02-02,578,1,3.0,63.0,"24,953","2,316.4",252.5,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-02-03,580,2,2.0,64.0,"24,953","2,324.4",256.5,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-02-04,588,3,8.0,65.0,"24,953","2,356.4",260.5,El Cerrito,Contra Costa,5.0,0.0,5.0
2021-02-05,592,4,4.0,64.0,"24,953","2,372.5",256.5,El Cerrito,Contra Costa,6.0,1.0,5.0
2021-02-06,595,5,3.0,63.0,"24,953","2,384.5",252.5,El Cerrito,Contra Costa,6.0,1.0,5.0
2021-02-07,598,6,3.0,60.0,"24,953","2,396.5",240.5,El Cerrito,Contra Costa,6.0,1.0,5.0
2021-02-08,602,0,4.0,62.0,"24,953","2,412.5",248.5,El Cerrito,Contra Costa,7.0,1.0,6.0
2021-02-09,608,1,6.0,62.0,"24,953","2,436.6",248.5,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-10,612,2,4.0,60.0,"24,953","2,452.6",240.5,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-12,613,4,1.0,63.0,"24,953","2,456.6",252.5,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-13,615,5,2.0,59.0,"24,953","2,464.6",236.4,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-14,616,6,1.0,63.0,"24,953","2,468.6",252.5,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-15,616,0,0.0,63.0,"24,953","2,468.6",252.5,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-16,619,1,3.0,54.0,"24,953","2,480.7",216.4,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-17,619,2,0.0,46.0,"24,953","2,480.7",184.3,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-19,619,4,0.0,44.0,"24,953","2,480.7",176.3,El Cerrito,Contra Costa,8.0,1.0,7.0
2021-02-20,622,5,3.0,40.0,"24,953","2,492.7",160.3,El Cerrito,Contra Costa,9.0,2.0,7.0
2021-02-21,623,6,1.0,39.0,"24,953","2,496.7",156.3,El Cerrito,Contra Costa,9.0,2.0,7.0
2021-02-22,630,0,7.0,36.0,"24,953","2,524.7",144.3,El Cerrito,Contra Costa,9.0,2.0,7.0
2021-02-23,631,1,1.0,34.0,"24,953","2,528.8",136.3,El Cerrito,Contra Costa,9.0,2.0,7.0
2021-02-24,634,2,3.0,29.0,"24,953","2,540.8",116.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-02-25,635,3,1.0,27.0,"24,953","2,544.8",108.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-02-26,635,4,0.0,24.0,"24,953","2,544.8",96.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-02-27,638,5,3.0,26.0,"24,953","2,556.8",104.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-02-28,639,6,1.0,21.0,"24,953","2,560.8",84.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-01,641,0,2.0,24.0,"24,953","2,568.8",96.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-02,641,1,0.0,22.0,"24,953","2,568.8",88.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-03,642,2,1.0,22.0,"24,953","2,572.8",88.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-04,645,3,3.0,24.0,"24,953","2,584.9",96.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-05,646,4,1.0,24.0,"24,953","2,588.9",96.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-06,646,5,0.0,25.0,"24,953","2,588.9",100.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-07,646,6,0.0,24.0,"24,953","2,588.9",96.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-08,648,0,2.0,22.0,"24,953","2,596.9",88.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-09,648,1,0.0,22.0,"24,953","2,596.9",88.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-10,648,2,0.0,23.0,"24,953","2,596.9",92.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-11,648,3,0.0,21.0,"24,953","2,596.9",84.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-12,648,4,0.0,21.0,"24,953","2,596.9",84.2,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-13,652,5,4.0,19.0,"24,953","2,612.9",76.1,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-14,654,6,2.0,19.0,"24,953","2,620.9",76.1,El Cerrito,Contra Costa,10.0,3.0,7.0
2021-03-15,657,0,3.0,14.0,"24,953","2,632.9",56.1,El Cerrito,Contra Costa,11.0,4.0,7.0
2021-03-16,659,1,2.0,16.0,"24,953","2,641.0",64.1,El Cerrito,Contra Costa,11.0,4.0,7.0
2021-03-17,661,2,2.0,15.0,"24,953","2,649.0",60.1,El Cerrito,Contra Costa,12.0,5.0,7.0
2021-03-18,663,3,2.0,13.0,"24,953","2,657.0",52.1,El Cerrito,Contra Costa,12.0,5.0,7.0
2021-03-19,664,4,1.0,12.0,"24,953","2,661.0",48.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-20,666,5,2.0,16.0,"24,953","2,669.0",64.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-21,668,6,2.0,16.0,"24,953","2,677.0",64.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-22,669,0,1.0,17.0,"24,953","2,681.0",68.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-23,669,1,0.0,19.0,"24,953","2,681.0",76.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-24,669,2,0.0,17.0,"24,953","2,681.0",68.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-25,670,3,1.0,16.0,"24,953","2,685.0",64.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-26,670,4,0.0,16.0,"24,953","2,685.0",64.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-27,670,5,0.0,19.0,"24,953","2,685.0",76.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-28,670,6,0.0,18.0,"24,953","2,685.0",72.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-30,671,1,1.0,18.0,"24,953","2,689.1",72.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-03-31,670,2,-1.0,16.0,"24,953","2,685.0",64.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-01,674,3,4.0,16.0,"24,953","2,701.1",64.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-02,675,4,1.0,14.0,"24,953","2,705.1",56.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-03,675,5,0.0,10.0,"24,953","2,705.1",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-04,675,6,0.0,10.0,"24,953","2,705.1",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-05,675,0,0.0,10.0,"24,953","2,705.1",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-06,678,1,3.0,9.0,"24,953","2,717.1",36.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-07,681,2,3.0,8.0,"24,953","2,729.1",32.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-08,683,3,2.0,9.0,"24,953","2,737.1",36.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-10,685,5,2.0,9.0,"24,953","2,745.2",36.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-11,685,6,0.0,9.0,"24,953","2,745.2",36.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-12,686,0,1.0,10.0,"24,953","2,749.2",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-13,686,1,0.0,11.0,"24,953","2,749.2",44.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-14,686,2,0.0,11.0,"24,953","2,749.2",44.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-15,687,3,1.0,12.0,"24,953","2,753.2",48.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-16,687,4,0.0,12.0,"24,953","2,753.2",48.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-17,689,5,2.0,13.0,"24,953","2,761.2",52.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-18,689,6,0.0,13.0,"24,953","2,761.2",52.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-19,689,0,0.0,13.0,"24,953","2,761.2",52.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-20,690,1,1.0,12.0,"24,953","2,765.2",48.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-21,691,2,1.0,11.0,"24,953","2,769.2",44.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-22,693,3,2.0,11.0,"24,953","2,777.2",44.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-23,693,4,0.0,10.0,"24,953","2,777.2",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-24,693,5,0.0,8.0,"24,953","2,777.2",32.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-25,694,6,1.0,8.0,"24,953","2,781.2",32.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-26,696,0,2.0,8.0,"24,953","2,789.2",32.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-28,699,2,3.0,8.0,"24,953","2,801.3",32.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-29,699,3,0.0,7.0,"24,953","2,801.3",28.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-04-30,699,4,0.0,8.0,"24,953","2,801.3",32.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-01,699,5,0.0,7.0,"24,953","2,801.3",28.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-02,699,6,0.0,9.0,"24,953","2,801.3",36.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-03,699,0,0.0,8.0,"24,953","2,801.3",32.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-04,700,1,1.0,8.0,"24,953","2,805.3",32.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-05,702,2,2.0,11.0,"24,953","2,813.3",44.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-06,702,3,0.0,10.0,"24,953","2,813.3",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-07,703,4,1.0,10.0,"24,953","2,817.3",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-08,703,5,0.0,10.0,"24,953","2,817.3",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-09,704,6,1.0,10.0,"24,953","2,821.3",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-12,705,2,1.0,10.0,"24,953","2,825.3",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-13,705,3,0.0,10.0,"24,953","2,825.3",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-14,706,4,1.0,9.0,"24,953","2,829.3",36.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-16,706,6,0.0,9.0,"24,953","2,829.3",36.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-17,707,0,1.0,10.0,"24,953","2,833.3",40.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-19,708,2,1.0,7.0,"24,953","2,837.3",28.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-20,709,3,1.0,7.0,"24,953","2,841.3",28.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-22,712,5,3.0,6.0,"24,953","2,853.4",24.0,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-23,712,6,0.0,6.0,"24,953","2,853.4",24.0,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-24,712,0,0.0,5.0,"24,953","2,853.4",20.0,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-26,715,2,3.0,6.0,"24,953","2,865.4",24.0,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-27,715,3,0.0,6.0,"24,953","2,865.4",24.0,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-28,716,4,1.0,7.0,"24,953","2,869.4",28.1,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-30,716,6,0.0,6.0,"24,953","2,869.4",24.0,El Cerrito,Contra Costa,13.0,6.0,7.0
2021-05-31,717,0,1.0,5.0,"24,953","2,873.4",20.0,El Cerrito,Contra Costa,13.0,6.0,7.0
